run_id,strategy,seed,stall_width_m,aisle_width_m,ped_density_per_m,suv_probability,suv_present,pedestrian_count,pedestrian_speed_mps,total_cycle_time_s,reaction_time_s,gear_shifts,los_blocked,creep_activated,max_blind_exit_speed_mps,min_pedestrian_distance_m,proximity_warning,required_braking_mps2,critical_conflict,collision
2835,reverse,42,2.7,6.7699,0.08498,0.33775,True,2,1.1901,18.9858,0.9883,2,False,False,1.2,2.2888,False,1.8646,False,False
2836,forward,42,2.7,6.1894,0.17146,0.38315,False,1,1.4707,15.3041,0.6933,1,False,False,1.2,0.9365,False,0.9411,False,False
2837,reverse,42,2.7,5.8685,0.28171,0.34595,False,2,1.3299,17.9084,0.5763,2,False,False,1.2,0.9961,False,2.8021,False,False
2838,forward,42,2.7,6.8299,0.09037,0.73945,True,0,,17.6161,0.6071,1,True,True,0.5,,False,0.3386,False,False
2839,reverse,42,2.7,6.375,0.22278,0.00895,False,0,,18.5287,0.8227,2,False,False,1.2,,True,0.5942,False,False
2840,forward,42,2.7,6.5941,0.07141,0.31614,False,0,,15.4083,0.546,1,False,False,1.2,,True,0.622,False,False
2841,reverse,42,2.7,6.6492,0.22853,0.77396,True,1,1.311,18.7279,0.8195,2,False,False,1.2,1.3165,True,0.0756,False,False
2842,forward,42,2.7,5.6805,0.13086,0.49799,True,0,,16.9544,0.66,1,True,True,0.5,,False,0.7328,False,False
2843,reverse,42,2.7,6.3432,0.1241,0.43924,True,2,1.6441,18.2931,0.6106,2,False,False,1.2,3.4474,True,2.5083,False,False
2844,forward,42,2.7,7.0614,0.2853,0.23273,False,0,,16.0432,0.8904,1,False,False,1.2,,True,4.7519,True,False
2845,reverse,42,2.7,6.3208,0.19568,0.45733,False,0,,18.3677,0.7016,2,False,False,1.2,,True,1.5584,False,False
2846,forward,42,2.7,7.1274,0.26574,0.69392,True,0,,17.8838,0.6899,1,True,True,0.5,,True,2.3772,False,False
2847,reverse,42,2.7,5.6941,0.29425,0.42047,True,2,1.3832,17.9345,0.7312,2,False,False,1.2,1.6941,True,2.0539,False,False
2848,forward,42,2.7,5.9586,0.226,0.14476,False,2,1.3378,15.2283,0.761,1,False,False,1.2,2.1128,False,1.6591,False,False
2849,reverse,42,2.7,5.7402,0.09904,0.09879,False,0,,18.0148,0.7773,2,False,False,1.2,,False,0.1352,False,False
2850,forward,42,2.7,6.5772,0.06595,0.40574,False,0,,15.571,0.7192,1,False,False,1.2,,False,1.126,False,False
2851,reverse,42,2.7,7.1474,0.15038,0.5145,True,1,1.6572,19.1172,0.8411,2,False,False,1.2,1.5639,False,0.044,False,False
2852,forward,42,2.7,5.8584,0.07977,0.44863,True,1,1.6727,17.0917,0.6867,1,True,True,0.5,1.5489,False,5.2577,True,False
2853,reverse,42,2.7,5.9449,0.09319,0.30792,False,0,,18.1486,0.7601,2,False,False,1.2,,True,0.2662,False,False
2854,forward,42,2.7,6.693,0.19355,0.29078,False,4,1.6286,15.521,0.5972,1,False,False,1.2,2.4849,False,0.0917,False,False
2855,reverse,42,2.7,6.0186,0.28651,0.76882,True,2,1.0821,18.3326,0.8897,2,False,False,1.2,2.2954,False,2.9402,False,False
2856,forward,42,2.7,7.0355,0.24725,0.28951,False,2,1.5794,15.9455,0.8088,1,False,False,1.2,1.3597,True,0.7965,False,False
2857,reverse,42,2.7,6.412,0.25568,0.28315,False,1,1.5087,18.4723,0.739,2,False,False,1.2,2.5295,True,1.9446,False,False
2858,forward,42,2.7,6.0043,0.23535,0.18291,False,1,1.2935,15.284,0.7882,1,False,False,1.2,1.4429,False,2.7648,False,False
2859,reverse,42,2.7,6.2381,0.14791,0.23977,False,0,,18.4427,0.8378,2,False,False,1.2,,True,4.06,True,False
2860,forward,42,2.7,6.9632,0.25285,0.37821,False,0,,15.6364,0.5447,1,False,False,1.2,,False,0.0039,False,False
2861,reverse,42,2.7,5.9143,0.24328,0.52036,False,1,1.3864,18.1704,0.8045,2,False,False,1.2,1.6648,False,0.5361,False,False
2862,forward,42,2.7,5.9146,0.29385,0.3445,False,2,1.4292,14.9256,0.4857,1,False,False,1.2,2.0041,False,3.6921,True,False
2863,reverse,42,2.7,7.1907,0.05797,0.13989,False,0,,19.1059,0.7977,2,False,False,1.2,,False,2.7924,False,False
2864,forward,42,2.7,6.7458,0.05205,0.36631,True,1,1.4138,17.5128,0.5562,1,True,True,0.5,0.9685,True,4.7757,True,False
2865,reverse,42,2.7,7.055,0.17251,0.1135,False,1,1.1943,19.1543,0.9463,2,False,False,1.2,1.6468,True,0.7501,False,False
2866,forward,42,2.7,7.1481,0.0512,0.44978,True,0,,17.7167,0.5099,1,True,True,0.5,,False,0.2231,False,False
2867,reverse,42,2.7,5.6869,0.05961,0.10612,False,0,,18.3535,1.1555,2,False,False,1.2,,False,0.9826,False,False
2868,forward,42,2.7,7.1872,0.05579,0.14799,False,0,,15.8083,0.5773,1,False,False,1.2,,False,2.0916,False,False
2869,reverse,42,2.7,5.7368,0.166,0.21186,False,1,1.7461,18.0135,0.7786,2,False,False,1.2,2.8457,True,1.5418,False,False
2870,forward,42,2.7,6.9594,0.23961,0.15047,False,1,1.5833,16.0104,0.921,1,False,False,1.2,1.6374,False,2.1879,False,False
2871,reverse,42,2.7,6.9772,0.15028,0.14772,False,0,,18.8452,0.6947,2,False,False,1.2,,True,1.5854,False,False
2872,forward,42,2.7,6.4373,0.26012,0.30424,True,1,1.5804,17.5599,0.795,1,True,True,0.5,1.2706,True,0.7724,False,False
2873,reverse,42,2.7,6.7154,0.13752,0.23404,False,0,,18.804,0.8467,2,False,False,1.2,,False,1.9419,False,False
2874,forward,42,2.7,6.7862,0.2942,0.63855,False,2,1.6608,15.8367,0.855,1,False,False,1.2,2.6287,False,0.3621,False,False
2875,reverse,42,2.7,6.1077,0.23895,0.17594,False,0,,18.1948,0.6861,2,False,False,1.2,,False,1.9605,False,False
2876,forward,42,2.7,6.8003,0.08393,0.14918,False,0,,15.7908,0.8003,1,False,False,1.2,,False,0.6233,False,False
2877,reverse,42,2.7,6.155,0.29942,0.11232,True,1,1.6055,18.5263,0.9827,2,False,False,1.2,1.8634,True,0.0088,False,False
2878,forward,42,2.7,6.7962,0.23679,0.60884,True,0,,17.7387,0.7507,1,True,True,0.5,,True,1.4168,False,False
2879,reverse,42,2.7,5.9378,0.07963,0.78057,True,0,,18.0971,0.7138,2,False,False,1.2,,False,0.0657,False,False
2880,forward,42,2.7,5.524,0.20536,0.04737,False,0,,15.0021,0.805,1,False,False,1.2,,False,1.0834,False,False
2881,reverse,42,2.7,6.8432,0.10872,0.49477,True,0,,18.7049,0.6533,2,False,False,1.2,,True,0.563,False,False
2882,forward,42,2.7,6.766,0.28526,0.24861,True,2,1.6313,17.9367,0.9675,1,True,True,0.5,2.0709,True,4.4272,True,False
2883,reverse,42,2.7,6.2119,0.10689,0.64306,False,1,1.2401,18.3912,0.8056,2,False,False,1.2,0.9049,False,2.0,False,False
2884,forward,42,2.7,6.4027,0.18901,0.76582,True,2,1.3597,17.4517,0.7083,1,True,True,0.5,0.3853,True,1.0276,False,False
2885,reverse,42,2.7,6.1813,0.14157,0.68722,True,0,,18.515,0.952,2,False,False,1.2,,True,2.8882,False,False
2886,forward,42,2.7,6.728,0.07677,0.20428,False,1,1.1329,15.7383,0.7927,1,False,False,1.2,3.0524,False,2.2756,False,False
2887,reverse,42,2.7,5.9978,0.05607,0.22819,False,1,1.5245,18.1201,0.6926,2,False,False,1.2,1.1957,True,4.9923,True,False
2888,forward,42,2.7,5.9228,0.27073,0.29801,False,0,,15.4071,0.9621,1,False,False,1.2,,True,1.0174,False,True
2889,reverse,42,2.7,5.7665,0.29533,0.38705,True,2,1.4691,17.9767,0.7199,2,False,False,1.2,1.8069,True,2.3659,False,False
2890,forward,42,2.7,6.6443,0.16692,0.10121,False,3,1.4512,15.7056,0.812,1,False,False,1.2,1.2128,True,5.2682,True,False
2891,reverse,42,2.7,5.6417,0.06339,0.40274,True,0,,18.0153,0.8505,2,False,False,1.2,,False,0.9681,False,False
2892,forward,42,2.7,5.7664,0.19843,0.19695,False,0,,15.0517,0.7039,1,False,False,1.2,,True,1.2954,False,False
2893,reverse,42,2.7,6.2829,0.2445,0.09113,True,0,,18.4825,0.8445,2,False,False,1.2,,True,2.1613,False,False
2894,forward,42,2.7,6.3735,0.16281,0.00078,False,0,,15.3028,0.5776,1,False,False,1.2,,True,1.9997,False,False
2895,reverse,42,2.7,6.7393,0.14329,0.1572,False,0,,18.608,0.6331,2,False,False,1.2,,True,1.5159,False,False
2896,forward,42,2.7,5.5176,0.29705,0.0047,False,2,1.1246,14.9504,0.7573,1,False,False,1.2,2.9149,True,1.6515,False,False
2897,reverse,42,2.7,6.0265,0.13656,0.04423,False,1,1.1846,18.1107,0.662,2,False,False,1.2,2.3897,False,0.171,False,False
2898,forward,42,2.7,6.8245,0.11805,0.48367,False,0,,15.5633,0.5577,1,False,False,1.2,,False,0.951,False,False
2899,reverse,42,2.7,6.655,0.1244,0.05505,False,0,,18.788,0.8753,2,False,False,1.2,,False,1.0028,False,False
2900,forward,42,2.7,6.841,0.18543,0.07701,True,0,,17.6898,0.674,1,True,True,0.5,,True,3.2485,True,False
2901,reverse,42,2.7,5.7933,0.06212,0.60027,True,0,,18.0022,0.7256,2,False,False,1.2,,False,2.5407,False,False
2902,forward,42,2.7,6.138,0.07514,0.2484,True,0,,17.1447,0.5659,1,True,True,0.5,,False,1.228,False,False
2903,reverse,42,2.7,6.1148,0.10901,0.02522,False,0,,18.2223,0.7083,2,False,False,1.2,,True,2.1924,False,False
2904,forward,42,2.7,6.743,0.27037,0.53769,True,2,1.4798,17.612,0.6571,1,True,True,0.5,0.3155,True,1.2707,False,False
2905,reverse,42,2.7,5.6461,0.2846,0.38311,True,1,1.2815,17.9168,0.7488,2,False,False,1.2,1.229,False,2.6839,False,False
2906,forward,42,2.7,6.0206,0.17152,0.38571,True,0,,17.3353,0.8295,1,True,True,0.5,,True,0.5537,False,False
2907,reverse,42,2.7,6.7194,0.24514,0.77322,False,2,1.512,18.5336,0.5734,2,False,False,1.2,2.9662,True,2.7197,False,False
2908,forward,42,2.7,6.8506,0.21782,0.67036,True,0,,17.5938,0.5721,1,True,True,0.5,,True,0.4405,False,False
2909,reverse,42,2.7,5.6376,0.07753,0.62486,False,0,,17.9588,0.7971,2,False,False,1.2,,True,1.5364,False,False
2910,forward,42,2.7,6.8575,0.12598,0.20763,False,1,1.2561,15.8594,0.8333,1,False,False,1.2,2.4881,False,0.7081,False,False
2911,reverse,42,2.7,6.271,0.17463,0.18906,False,1,1.157,18.3851,0.7558,2,False,False,1.2,1.334,True,1.907,False,False
2912,forward,42,2.7,6.206,0.08534,0.34053,False,0,,15.472,0.8509,1,False,False,1.2,,False,2.1954,False,False
2913,reverse,42,2.7,6.9096,0.28092,0.3525,True,0,,18.9644,0.8637,2,False,False,1.2,,False,4.1944,True,False
2914,forward,42,2.7,6.1179,0.10187,0.07876,False,1,1.2573,15.7748,1.2085,1,False,False,1.2,2.2799,True,2.2517,False,False
2915,reverse,42,2.7,6.6686,0.28191,0.60914,True,1,1.4948,18.6291,0.7064,2,False,False,1.2,2.7192,False,2.178,False,False
2916,forward,42,2.7,6.1481,0.17356,0.16383,False,0,,15.3105,0.7254,1,False,False,1.2,,False,4.9153,True,False
2917,reverse,42,2.7,6.277,0.24478,0.54736,True,2,1.3302,18.4133,0.7796,2,False,False,1.2,2.9717,True,0.1431,False,False
2918,forward,42,2.7,7.1836,0.23428,0.16577,False,1,1.3997,16.1088,0.88,1,False,False,1.2,1.2855,True,3.023,True,False
2919,reverse,42,2.7,6.5084,0.2756,0.74158,True,2,1.3379,18.7388,0.9343,2,False,False,1.2,2.2436,True,0.1803,False,False
2920,forward,42,2.7,6.3269,0.20084,0.51256,True,0,,17.5871,0.8908,1,True,True,0.5,,False,0.6484,False,False
2921,reverse,42,2.7,6.4803,0.09528,0.76167,False,2,1.1158,18.4272,0.6435,2,False,False,1.2,1.5138,False,0.9076,False,False
2922,forward,42,2.7,5.598,0.13246,0.17844,True,1,1.3863,16.7652,0.522,1,True,True,0.5,0.9636,True,0.7224,False,False
2923,reverse,42,2.7,6.2678,0.08207,0.1255,False,0,,18.3474,0.7205,2,False,False,1.2,,False,0.9159,False,False
2924,forward,42,2.7,5.5347,0.18412,0.35708,False,2,1.4844,14.8341,0.6303,1,False,False,1.2,1.2516,True,2.6172,False,False
2925,reverse,42,2.7,6.8431,0.23179,0.52494,False,1,1.4881,18.6435,0.592,2,False,False,1.2,1.5015,True,0.9657,False,False
2926,forward,42,2.7,5.5967,0.09031,0.6946,True,0,,16.9387,0.6964,1,True,True,0.5,,False,0.0801,False,False
2927,reverse,42,2.7,6.8439,0.29696,0.28476,False,2,1.7855,19.1684,1.1162,2,False,False,1.2,1.4773,True,1.6628,False,False
2928,forward,42,2.7,6.2355,0.17313,0.50547,False,2,1.4268,15.8626,1.2232,1,False,False,1.2,2.1891,True,1.4056,False,False
2929,reverse,42,2.7,6.5138,0.29527,0.29322,False,3,1.4846,18.3898,0.5813,2,False,False,1.2,1.5917,False,1.4233,False,False
2930,forward,42,2.7,5.8705,0.27846,0.40569,True,1,1.5898,16.974,0.5615,1,True,True,0.5,0.3902,False,1.8188,False,False
2931,reverse,42,2.7,5.591,0.1826,0.75821,True,0,,17.6259,0.4986,2,False,False,1.2,,False,0.295,False,False
2932,forward,42,2.7,5.8522,0.25582,0.39967,False,1,1.35,15.067,0.6659,1,False,False,1.2,1.2026,True,0.6848,False,False
2933,reverse,42,2.7,6.6748,0.1554,0.09643,False,0,,18.8508,0.9235,2,False,False,1.2,,False,0.2548,False,False
2934,forward,42,2.7,6.5437,0.18172,0.21421,True,1,1.3454,17.5504,0.7195,1,True,True,0.5,0.8161,True,0.9495,False,False
2935,reverse,42,2.7,6.1073,0.12396,0.41271,True,0,,18.2718,0.7633,2,False,False,1.2,,False,0.0115,False,False
2936,forward,42,2.7,6.6812,0.27595,0.65626,True,3,1.2395,17.6803,0.7638,1,True,True,0.5,1.103,True,0.3104,False,False
2937,reverse,42,2.7,5.762,0.27769,0.62176,False,0,,17.8006,0.5471,2,False,False,1.2,,True,0.9487,False,False
2938,forward,42,2.7,6.8748,0.06743,0.48016,False,0,,15.8276,0.7908,1,False,False,1.2,,False,5.3663,True,False
2939,reverse,42,2.7,6.7564,0.29536,0.75894,True,2,1.3493,18.9921,1.0045,2,False,False,1.2,1.6232,True,2.2563,False,False
2940,forward,42,2.7,7.1855,0.22667,0.32465,True,2,1.3892,18.0956,0.8657,1,True,True,0.5,1.672,True,1.8846,False,False
2941,reverse,42,2.7,6.4433,0.12958,0.07505,False,2,1.1142,18.5295,0.7731,2,False,False,1.2,1.3741,False,2.2872,False,False
2942,forward,42,2.7,6.1799,0.21537,0.27014,False,0,,15.1573,0.5524,1,False,False,1.2,,True,1.8262,False,False
2943,reverse,42,2.7,6.02,0.27048,0.46344,False,2,1.2394,18.3992,0.9553,2,False,False,1.2,2.0174,False,2.1451,False,False
2944,forward,42,2.7,6.9726,0.22565,0.36872,False,4,1.3259,15.8448,0.7471,1,False,False,1.2,2.5536,True,2.0516,False,False
2945,reverse,42,2.7,6.2998,0.28358,0.36226,False,0,,18.7712,1.1207,2,False,False,1.2,,False,2.0443,False,False
2946,forward,42,2.7,6.314,0.10659,0.23499,True,1,1.2312,17.2629,0.5747,1,True,True,0.5,1.0524,False,4.5371,True,False
2947,reverse,42,2.7,5.6599,0.20418,0.70365,False,0,,17.5684,0.3902,2,False,False,1.2,,False,1.2,False,False
2948,forward,42,2.7,6.8759,0.15295,0.72989,True,0,,17.6635,0.626,1,True,True,0.5,,True,1.6571,False,False
2949,reverse,42,2.7,5.66,0.18607,0.51905,True,0,,18.2267,1.0484,2,False,False,1.2,,False,4.4451,True,False
2950,forward,42,2.7,6.0041,0.29301,0.69809,True,2,1.333,17.5136,1.0181,1,True,True,0.5,1.2019,False,1.0893,False,False
2951,reverse,42,2.7,6.5216,0.1598,0.28083,False,0,,18.546,0.7318,2,False,False,1.2,,False,2.0304,False,False
2952,forward,42,2.7,6.6361,0.17869,0.5259,False,1,1.201,15.5107,0.6222,1,False,False,1.2,2.706,True,0.4376,False,False
2953,reverse,42,2.7,5.8271,0.18479,0.56535,False,1,1.541,18.0907,0.7892,2,False,False,1.2,1.795,False,0.8899,False,False
2954,forward,42,2.7,6.9259,0.29753,0.5475,False,3,1.6838,15.6676,0.599,1,False,False,1.2,2.5275,False,3.6063,True,False
2955,reverse,42,2.7,6.1517,0.20413,0.14499,False,1,1.4227,18.3987,0.8575,2,False,False,1.2,1.9703,False,0.2098,False,False
2956,forward,42,2.7,6.1498,0.1454,0.46647,False,1,1.4911,15.4566,0.8705,1,False,False,1.2,2.1733,False,0.391,False,False
2957,reverse,42,2.7,6.4668,0.07322,0.05234,False,1,1.5955,18.3972,0.6235,2,False,False,1.2,0.9928,False,1.3389,False,False
2958,forward,42,2.7,6.8482,0.24586,0.24444,False,1,1.6103,15.7725,0.7522,1,False,False,1.2,2.5715,True,1.0071,False,False
2959,reverse,42,2.7,5.9593,0.09783,0.64476,False,0,,18.3718,0.9727,2,False,False,1.2,,False,0.5824,False,False
2960,forward,42,2.7,5.8911,0.10953,0.16695,False,2,1.5254,15.1093,0.6839,1,False,False,1.2,2.7752,True,0.9398,False,False
2961,reverse,42,2.7,6.8742,0.25298,0.14058,False,2,1.4496,18.9142,0.8397,2,False,False,1.2,2.5327,True,0.6138,False,False
2962,forward,42,2.7,5.5354,0.11725,0.27202,False,1,1.7862,14.9066,0.7024,1,False,False,1.2,1.0823,False,2.1716,False,False
2963,reverse,42,2.7,6.8718,0.29717,0.48702,False,4,1.051,19.0744,1.0016,2,False,False,1.2,1.3521,False,1.6326,False,False
2964,forward,42,2.7,6.2173,0.13169,0.25817,True,1,1.6126,17.4242,0.7961,1,True,True,0.5,1.4565,False,2.7393,False,False
2965,reverse,42,2.7,5.5077,0.24051,0.63854,True,0,,17.6431,0.5773,2,False,False,1.2,,True,0.0179,False,False
2966,forward,42,2.7,6.3647,0.16383,0.74765,False,2,1.0319,15.738,1.0183,1,False,False,1.2,1.3163,False,2.1027,False,False
2967,reverse,42,2.7,6.5392,0.11455,0.01312,False,0,,18.6627,0.8355,2,False,False,1.2,,True,2.2447,False,False
2968,forward,42,2.7,6.9507,0.21062,0.69775,False,1,1.5585,15.6621,0.5781,1,False,False,1.2,2.3236,False,3.5148,True,False
2969,reverse,42,2.7,7.1377,0.10372,0.41888,False,2,1.3552,18.9301,0.661,2,False,False,1.2,2.7361,True,0.9831,False,False
2970,forward,42,2.7,6.1094,0.15803,0.26063,False,0,,15.2894,0.7283,1,False,False,1.2,,True,0.1172,False,False
2971,reverse,42,2.7,5.534,0.07398,0.39312,True,0,,17.6795,0.5943,2,False,False,1.2,,False,0.0912,False,False
2972,forward,42,2.7,6.7294,0.09518,0.22727,True,2,1.1786,17.7684,0.8219,1,True,True,0.5,2.9671,True,2.3742,False,False
2973,reverse,42,2.7,7.0748,0.13105,0.72746,True,1,1.464,18.9024,0.6798,2,False,False,1.2,0.9908,False,2.1311,False,False
2974,forward,42,2.7,5.8899,0.13579,0.03645,False,1,1.5123,15.3476,0.9231,1,False,False,1.2,3.2028,True,2.2697,False,False
2975,reverse,42,2.7,6.413,0.09195,0.26491,False,0,,18.608,0.8739,2,False,False,1.2,,False,0.1797,False,False
2976,forward,42,2.7,5.5566,0.08251,0.04456,False,1,1.913,14.5643,0.3469,1,False,False,1.2,1.7405,False,2.5547,False,False
2977,reverse,42,2.7,6.1399,0.25773,0.41133,False,2,1.4539,18.1643,0.6318,2,False,False,1.2,1.4241,False,1.5169,False,False
2978,forward,42,2.7,6.7899,0.1518,0.44743,True,1,1.3768,17.7577,0.7736,1,True,True,0.5,1.2729,True,0.0464,False,False
2979,reverse,42,2.7,5.6351,0.24103,0.35142,False,1,1.3646,17.9852,0.8254,2,False,False,1.2,1.2187,False,3.2757,True,False
2980,forward,42,2.7,5.5026,0.12349,0.73653,False,0,,15.093,0.9092,1,False,False,1.2,,False,2.6071,False,False
2981,reverse,42,2.7,6.2814,0.18105,0.60719,True,0,,18.2136,0.5766,2,False,False,1.2,,True,2.2147,False,False
2982,forward,42,2.7,6.0568,0.08667,0.75628,True,0,,17.2377,0.7094,1,True,True,0.5,,False,0.6886,False,False
2983,reverse,42,2.7,6.5691,0.11454,0.40694,False,2,1.5533,18.3807,0.5314,2,False,False,1.2,1.8744,False,0.6624,False,False
2984,forward,42,2.7,5.7559,0.10559,0.3518,False,0,,15.2684,0.9271,1,False,False,1.2,,False,2.4475,False,False
2985,reverse,42,2.7,6.2624,0.10496,0.09923,False,0,,18.1023,0.4794,2,False,False,1.2,,True,1.2814,False,False
2986,forward,42,2.7,6.1075,0.16539,0.34241,False,1,1.6032,15.253,0.6932,1,False,False,1.2,2.0272,False,1.8052,False,True
2987,reverse,42,2.7,6.5442,0.27737,0.73186,True,2,1.4535,18.6022,0.7713,2,False,False,1.2,1.4773,True,0.8868,False,False
2988,forward,42,2.7,5.9634,0.12171,0.19154,False,1,1.0687,15.0681,0.5979,1,False,False,1.2,1.4197,False,4.1712,True,False
2989,reverse,42,2.7,5.9314,0.25646,0.022,False,1,1.4737,17.9793,0.6008,2,False,False,1.2,2.4561,False,0.3899,False,False
2990,forward,42,2.7,5.5425,0.26803,0.01802,False,1,1.3225,15.1107,0.9021,1,False,False,1.2,2.1868,True,2.7979,False,False
2991,reverse,42,2.7,6.0391,0.1678,0.16616,False,0,,18.2693,0.8113,2,False,False,1.2,,False,1.9119,False,False
2992,forward,42,2.7,6.5002,0.24719,0.51468,True,3,1.2519,17.6933,0.8894,1,True,True,0.5,1.2265,False,3.428,True,True
2993,reverse,42,2.7,5.9478,0.11104,0.78655,False,1,1.5655,18.15,0.7593,2,False,False,1.2,3.7116,False,1.2295,False,False
2994,forward,42,2.7,7.0534,0.26623,0.10411,False,4,1.5499,15.8675,0.7196,1,False,False,1.2,4.6062,True,5.332,True,False
2995,reverse,42,2.7,6.7527,0.06753,0.58849,False,0,,18.841,0.8562,2,False,False,1.2,,True,0.1799,False,False
2996,forward,42,2.7,6.7809,0.14042,0.33713,True,2,1.3658,17.4456,0.4671,1,True,True,0.5,1.4767,False,3.339,True,False
2997,reverse,42,2.7,5.6731,0.27168,0.40191,False,2,1.3966,18.1531,0.9653,2,False,False,1.2,2.5865,True,3.4303,True,False
2998,forward,42,2.7,6.2997,0.15626,0.07441,False,1,1.3208,15.323,0.6437,1,False,False,1.2,1.2646,False,3.2601,True,False
2999,reverse,42,2.7,6.1798,0.21272,0.62558,True,2,1.4633,18.256,0.6941,2,False,False,1.2,2.349,False,0.9136,False,False
3000,forward,42,2.7,6.187,0.29449,0.46893,True,1,1.3385,17.1306,0.5214,1,True,True,0.5,1.1802,True,0.7338,False,False
3001,reverse,42,2.7,5.8068,0.22609,0.3971,False,2,1.3841,17.9479,0.6613,2,False,False,1.2,1.2773,True,0.5665,False,False
3002,forward,42,2.7,6.218,0.27866,0.05367,False,0,,15.5097,0.8812,1,False,False,1.2,,False,2.297,False,False
3003,reverse,42,2.7,6.1394,0.12708,0.24602,False,0,,18.1519,0.6199,2,False,False,1.2,,False,0.9222,False,False
3004,forward,42,2.7,6.5043,0.07257,0.36303,False,0,,15.5477,0.7411,1,False,False,1.2,,False,2.4474,False,False
3005,reverse,42,2.7,6.0142,0.08205,0.15038,False,0,,18.3158,0.8762,2,False,False,1.2,,False,1.8114,False,False
3006,forward,42,2.7,5.5284,0.2743,0.69901,True,3,1.3483,16.9983,0.7985,1,True,True,0.5,2.0493,True,2.7286,False,False
3007,reverse,42,2.7,6.7831,0.15157,0.24808,False,1,1.2472,18.8707,0.8634,2,False,False,1.2,3.7444,True,2.3993,False,False
3008,forward,42,2.7,7.0617,0.06909,0.53945,True,0,,17.8199,0.6669,1,True,True,0.5,,False,0.981,False,False
3009,reverse,42,2.7,7.1059,0.1546,0.25462,False,1,1.5124,19.2341,0.9885,2,False,False,1.2,1.6579,False,3.1743,True,False
3010,forward,42,2.7,6.12,0.09195,0.09514,False,0,,15.5121,0.9445,1,False,False,1.2,,False,1.7568,False,False
3011,reverse,42,2.7,5.5984,0.19433,0.24287,False,1,1.1465,18.1347,1.002,2,False,False,1.2,4.1104,False,2.7034,False,False
3012,forward,42,2.7,7.1647,0.13257,0.64612,False,1,1.0734,16.0287,0.8117,1,False,False,1.2,2.454,False,0.2348,False,False
3013,reverse,42,2.7,7.1022,0.07428,0.17627,False,1,1.6234,19.1912,0.9484,2,False,False,1.2,1.4027,True,1.0345,False,False
3014,forward,42,2.7,6.745,0.29819,0.76841,True,1,1.3821,17.9397,0.9835,1,True,True,0.5,1.5981,True,3.1119,True,False
3015,reverse,42,2.7,7.055,0.0757,0.48661,True,0,,18.9476,0.7396,2,False,False,1.2,,False,2.51,False,False
3016,forward,42,2.7,6.93,0.29452,0.67759,False,1,1.5602,15.8716,0.8005,1,False,False,1.2,1.6806,True,4.2884,True,False
3017,reverse,42,2.7,5.6542,0.07179,0.57898,True,0,,17.941,0.7671,2,False,False,1.2,,False,2.5399,False,False
3018,forward,42,2.7,6.065,0.21028,0.28995,False,2,1.5598,15.3299,0.7965,1,False,False,1.2,2.7995,True,1.6461,False,False
3019,reverse,42,2.7,5.6495,0.22805,0.71496,True,2,1.4139,17.8365,0.6661,2,False,False,1.2,3.15,True,2.6813,False,False
